Time,ParameterName,ParameterValue
2020-11-02T13:00:00Z,TA_PT1H_AVG,5.3
2020-11-02T13:00:00Z,TA_PT1H_MAX,5.7
2020-11-02T13:00:00Z,TA_PT1H_MIN,4.9
2020-11-02T13:00:00Z,RH_PT1H_AVG,83.0
2020-11-02T13:00:00Z,WS_PT1H_AVG,9.8
2020-11-02T13:00:00Z,WS_PT1H_MAX,11.1
2020-11-02T13:00:00Z,WS_PT1H_MIN,8.6
2020-11-02T13:00:00Z,WD_PT1H_AVG,158.0
2020-11-02T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T13:00:00Z,PA_PT1H_AVG,1003.1
2020-11-02T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T14:00:00Z,TA_PT1H_AVG,5.2
2020-11-02T14:00:00Z,TA_PT1H_MAX,5.4
2020-11-02T14:00:00Z,TA_PT1H_MIN,5.1
2020-11-02T14:00:00Z,RH_PT1H_AVG,86.0
2020-11-02T14:00:00Z,WS_PT1H_AVG,10.2
2020-11-02T14:00:00Z,WS_PT1H_MAX,12.3
2020-11-02T14:00:00Z,WS_PT1H_MIN,9.0
2020-11-02T14:00:00Z,WD_PT1H_AVG,160.0
2020-11-02T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T14:00:00Z,PA_PT1H_AVG,1001.7
2020-11-02T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T15:00:00Z,TA_PT1H_AVG,5.7
2020-11-02T15:00:00Z,TA_PT1H_MAX,6.0
2020-11-02T15:00:00Z,TA_PT1H_MIN,5.3
2020-11-02T15:00:00Z,RH_PT1H_AVG,84.0
2020-11-02T15:00:00Z,WS_PT1H_AVG,10.1
2020-11-02T15:00:00Z,WS_PT1H_MAX,11.1
2020-11-02T15:00:00Z,WS_PT1H_MIN,9.3
2020-11-02T15:00:00Z,WD_PT1H_AVG,163.0
2020-11-02T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T15:00:00Z,PA_PT1H_AVG,1000.2
2020-11-02T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T16:00:00Z,TA_PT1H_AVG,5.5
2020-11-02T16:00:00Z,TA_PT1H_MAX,5.9
2020-11-02T16:00:00Z,TA_PT1H_MIN,5.3
2020-11-02T16:00:00Z,RH_PT1H_AVG,89.0
2020-11-02T16:00:00Z,WS_PT1H_AVG,10.3
2020-11-02T16:00:00Z,WS_PT1H_MAX,11.2
2020-11-02T16:00:00Z,WS_PT1H_MIN,9.2
2020-11-02T16:00:00Z,WD_PT1H_AVG,163.0
2020-11-02T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T16:00:00Z,PA_PT1H_AVG,999.3
2020-11-02T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T17:00:00Z,TA_PT1H_AVG,5.6
2020-11-02T17:00:00Z,TA_PT1H_MAX,5.9
2020-11-02T17:00:00Z,TA_PT1H_MIN,5.3
2020-11-02T17:00:00Z,RH_PT1H_AVG,94.0
2020-11-02T17:00:00Z,WS_PT1H_AVG,9.0
2020-11-02T17:00:00Z,WS_PT1H_MAX,10.0
2020-11-02T17:00:00Z,WS_PT1H_MIN,7.7
2020-11-02T17:00:00Z,WD_PT1H_AVG,166.0
2020-11-02T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T17:00:00Z,PA_PT1H_AVG,998.4
2020-11-02T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T18:00:00Z,TA_PT1H_AVG,6.1
2020-11-02T18:00:00Z,TA_PT1H_MAX,6.4
2020-11-02T18:00:00Z,TA_PT1H_MIN,5.8
2020-11-02T18:00:00Z,RH_PT1H_AVG,95.0
2020-11-02T18:00:00Z,WS_PT1H_AVG,9.2
2020-11-02T18:00:00Z,WS_PT1H_MAX,9.7
2020-11-02T18:00:00Z,WS_PT1H_MIN,8.4
2020-11-02T18:00:00Z,WD_PT1H_AVG,170.0
2020-11-02T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T18:00:00Z,PA_PT1H_AVG,997.7
2020-11-02T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T19:00:00Z,TA_PT1H_AVG,6.7
2020-11-02T19:00:00Z,TA_PT1H_MAX,7.0
2020-11-02T19:00:00Z,TA_PT1H_MIN,6.4
2020-11-02T19:00:00Z,RH_PT1H_AVG,95.0
2020-11-02T19:00:00Z,WS_PT1H_AVG,9.5
2020-11-02T19:00:00Z,WS_PT1H_MAX,10.2
2020-11-02T19:00:00Z,WS_PT1H_MIN,8.8
2020-11-02T19:00:00Z,WD_PT1H_AVG,171.0
2020-11-02T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T19:00:00Z,PA_PT1H_AVG,996.7
2020-11-02T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T20:00:00Z,TA_PT1H_AVG,7.1
2020-11-02T20:00:00Z,TA_PT1H_MAX,7.4
2020-11-02T20:00:00Z,TA_PT1H_MIN,6.9
2020-11-02T20:00:00Z,RH_PT1H_AVG,94.0
2020-11-02T20:00:00Z,WS_PT1H_AVG,8.9
2020-11-02T20:00:00Z,WS_PT1H_MAX,10.1
2020-11-02T20:00:00Z,WS_PT1H_MIN,7.8
2020-11-02T20:00:00Z,WD_PT1H_AVG,177.0
2020-11-02T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T20:00:00Z,PA_PT1H_AVG,996.4
2020-11-02T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T21:00:00Z,TA_PT1H_AVG,7.5
2020-11-02T21:00:00Z,TA_PT1H_MAX,7.9
2020-11-02T21:00:00Z,TA_PT1H_MIN,7.1
2020-11-02T21:00:00Z,RH_PT1H_AVG,95.0
2020-11-02T21:00:00Z,WS_PT1H_AVG,8.7
2020-11-02T21:00:00Z,WS_PT1H_MAX,9.6
2020-11-02T21:00:00Z,WS_PT1H_MIN,7.9
2020-11-02T21:00:00Z,WD_PT1H_AVG,175.0
2020-11-02T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T21:00:00Z,PA_PT1H_AVG,995.8
2020-11-02T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T22:00:00Z,TA_PT1H_AVG,8.0
2020-11-02T22:00:00Z,TA_PT1H_MAX,8.3
2020-11-02T22:00:00Z,TA_PT1H_MIN,7.8
2020-11-02T22:00:00Z,RH_PT1H_AVG,95.0
2020-11-02T22:00:00Z,WS_PT1H_AVG,8.6
2020-11-02T22:00:00Z,WS_PT1H_MAX,9.4
2020-11-02T22:00:00Z,WS_PT1H_MIN,8.1
2020-11-02T22:00:00Z,WD_PT1H_AVG,176.0
2020-11-02T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T22:00:00Z,PA_PT1H_AVG,995.1
2020-11-02T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-02T23:00:00Z,TA_PT1H_AVG,8.5
2020-11-02T23:00:00Z,TA_PT1H_MAX,8.8
2020-11-02T23:00:00Z,TA_PT1H_MIN,8.2
2020-11-02T23:00:00Z,RH_PT1H_AVG,96.0
2020-11-02T23:00:00Z,WS_PT1H_AVG,8.7
2020-11-02T23:00:00Z,WS_PT1H_MAX,9.3
2020-11-02T23:00:00Z,WS_PT1H_MIN,8.3
2020-11-02T23:00:00Z,WD_PT1H_AVG,175.0
2020-11-02T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-02T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-02T23:00:00Z,PA_PT1H_AVG,994.5
2020-11-02T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T00:00:00Z,TA_PT1H_AVG,9.1
2020-11-03T00:00:00Z,TA_PT1H_MAX,9.3
2020-11-03T00:00:00Z,TA_PT1H_MIN,8.8
2020-11-03T00:00:00Z,RH_PT1H_AVG,95.0
2020-11-03T00:00:00Z,WS_PT1H_AVG,7.8
2020-11-03T00:00:00Z,WS_PT1H_MAX,8.4
2020-11-03T00:00:00Z,WS_PT1H_MIN,7.0
2020-11-03T00:00:00Z,WD_PT1H_AVG,177.0
2020-11-03T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T00:00:00Z,PA_PT1H_AVG,994.1
2020-11-03T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T01:00:00Z,TA_PT1H_AVG,9.6
2020-11-03T01:00:00Z,TA_PT1H_MAX,10.0
2020-11-03T01:00:00Z,TA_PT1H_MIN,9.3
2020-11-03T01:00:00Z,RH_PT1H_AVG,97.0
2020-11-03T01:00:00Z,WS_PT1H_AVG,6.8
2020-11-03T01:00:00Z,WS_PT1H_MAX,8.3
2020-11-03T01:00:00Z,WS_PT1H_MIN,5.8
2020-11-03T01:00:00Z,WD_PT1H_AVG,179.0
2020-11-03T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T01:00:00Z,PA_PT1H_AVG,993.8
2020-11-03T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T02:00:00Z,TA_PT1H_AVG,10.1
2020-11-03T02:00:00Z,TA_PT1H_MAX,10.2
2020-11-03T02:00:00Z,TA_PT1H_MIN,10.0
2020-11-03T02:00:00Z,RH_PT1H_AVG,96.0
2020-11-03T02:00:00Z,WS_PT1H_AVG,7.0
2020-11-03T02:00:00Z,WS_PT1H_MAX,7.6
2020-11-03T02:00:00Z,WS_PT1H_MIN,6.5
2020-11-03T02:00:00Z,WD_PT1H_AVG,177.0
2020-11-03T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T02:00:00Z,PA_PT1H_AVG,993.7
2020-11-03T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T03:00:00Z,TA_PT1H_AVG,10.2
2020-11-03T03:00:00Z,TA_PT1H_MAX,10.4
2020-11-03T03:00:00Z,TA_PT1H_MIN,10.1
2020-11-03T03:00:00Z,RH_PT1H_AVG,97.0
2020-11-03T03:00:00Z,WS_PT1H_AVG,6.0
2020-11-03T03:00:00Z,WS_PT1H_MAX,7.1
2020-11-03T03:00:00Z,WS_PT1H_MIN,5.2
2020-11-03T03:00:00Z,WD_PT1H_AVG,179.0
2020-11-03T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T03:00:00Z,PA_PT1H_AVG,993.7
2020-11-03T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T04:00:00Z,TA_PT1H_AVG,10.5
2020-11-03T04:00:00Z,TA_PT1H_MAX,10.6
2020-11-03T04:00:00Z,TA_PT1H_MIN,10.4
2020-11-03T04:00:00Z,RH_PT1H_AVG,97.0
2020-11-03T04:00:00Z,WS_PT1H_AVG,5.0
2020-11-03T04:00:00Z,WS_PT1H_MAX,5.9
2020-11-03T04:00:00Z,WS_PT1H_MIN,3.8
2020-11-03T04:00:00Z,WD_PT1H_AVG,174.0
2020-11-03T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T04:00:00Z,PA_PT1H_AVG,993.6
2020-11-03T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T05:00:00Z,TA_PT1H_AVG,10.8
2020-11-03T05:00:00Z,TA_PT1H_MAX,10.9
2020-11-03T05:00:00Z,TA_PT1H_MIN,10.6
2020-11-03T05:00:00Z,RH_PT1H_AVG,97.0
2020-11-03T05:00:00Z,WS_PT1H_AVG,4.3
2020-11-03T05:00:00Z,WS_PT1H_MAX,5.0
2020-11-03T05:00:00Z,WS_PT1H_MIN,3.5
2020-11-03T05:00:00Z,WD_PT1H_AVG,178.0
2020-11-03T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T05:00:00Z,PA_PT1H_AVG,993.7
2020-11-03T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T06:00:00Z,TA_PT1H_AVG,10.9
2020-11-03T06:00:00Z,TA_PT1H_MAX,11.1
2020-11-03T06:00:00Z,TA_PT1H_MIN,10.9
2020-11-03T06:00:00Z,RH_PT1H_AVG,95.0
2020-11-03T06:00:00Z,WS_PT1H_AVG,4.7
2020-11-03T06:00:00Z,WS_PT1H_MAX,5.6
2020-11-03T06:00:00Z,WS_PT1H_MIN,4.0
2020-11-03T06:00:00Z,WD_PT1H_AVG,203.0
2020-11-03T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T06:00:00Z,PA_PT1H_AVG,994.1
2020-11-03T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T07:00:00Z,TA_PT1H_AVG,10.7
2020-11-03T07:00:00Z,TA_PT1H_MAX,11.0
2020-11-03T07:00:00Z,TA_PT1H_MIN,10.1
2020-11-03T07:00:00Z,RH_PT1H_AVG,91.0
2020-11-03T07:00:00Z,WS_PT1H_AVG,5.4
2020-11-03T07:00:00Z,WS_PT1H_MAX,7.1
2020-11-03T07:00:00Z,WS_PT1H_MIN,4.3
2020-11-03T07:00:00Z,WD_PT1H_AVG,235.0
2020-11-03T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T07:00:00Z,PA_PT1H_AVG,995.2
2020-11-03T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T08:00:00Z,TA_PT1H_AVG,9.6
2020-11-03T08:00:00Z,TA_PT1H_MAX,10.2
2020-11-03T08:00:00Z,TA_PT1H_MIN,9.2
2020-11-03T08:00:00Z,RH_PT1H_AVG,89.0
2020-11-03T08:00:00Z,WS_PT1H_AVG,6.4
2020-11-03T08:00:00Z,WS_PT1H_MAX,7.8
2020-11-03T08:00:00Z,WS_PT1H_MIN,5.3
2020-11-03T08:00:00Z,WD_PT1H_AVG,237.0
2020-11-03T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T08:00:00Z,PA_PT1H_AVG,996.8
2020-11-03T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T09:00:00Z,TA_PT1H_AVG,9.4
2020-11-03T09:00:00Z,TA_PT1H_MAX,9.6
2020-11-03T09:00:00Z,TA_PT1H_MIN,9.2
2020-11-03T09:00:00Z,RH_PT1H_AVG,87.0
2020-11-03T09:00:00Z,WS_PT1H_AVG,6.4
2020-11-03T09:00:00Z,WS_PT1H_MAX,7.3
2020-11-03T09:00:00Z,WS_PT1H_MIN,5.6
2020-11-03T09:00:00Z,WD_PT1H_AVG,236.0
2020-11-03T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T09:00:00Z,PA_PT1H_AVG,998.3
2020-11-03T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T10:00:00Z,TA_PT1H_AVG,9.3
2020-11-03T10:00:00Z,TA_PT1H_MAX,9.4
2020-11-03T10:00:00Z,TA_PT1H_MIN,9.2
2020-11-03T10:00:00Z,RH_PT1H_AVG,85.0
2020-11-03T10:00:00Z,WS_PT1H_AVG,5.9
2020-11-03T10:00:00Z,WS_PT1H_MAX,6.8
2020-11-03T10:00:00Z,WS_PT1H_MIN,5.2
2020-11-03T10:00:00Z,WD_PT1H_AVG,240.0
2020-11-03T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T10:00:00Z,PA_PT1H_AVG,999.6
2020-11-03T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T11:00:00Z,TA_PT1H_AVG,9.4
2020-11-03T11:00:00Z,TA_PT1H_MAX,9.6
2020-11-03T11:00:00Z,TA_PT1H_MIN,9.4
2020-11-03T11:00:00Z,RH_PT1H_AVG,82.0
2020-11-03T11:00:00Z,WS_PT1H_AVG,5.3
2020-11-03T11:00:00Z,WS_PT1H_MAX,6.4
2020-11-03T11:00:00Z,WS_PT1H_MIN,4.7
2020-11-03T11:00:00Z,WD_PT1H_AVG,235.0
2020-11-03T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T11:00:00Z,PA_PT1H_AVG,1000.7
2020-11-03T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T12:00:00Z,TA_PT1H_AVG,9.5
2020-11-03T12:00:00Z,TA_PT1H_MAX,9.7
2020-11-03T12:00:00Z,TA_PT1H_MIN,9.4
2020-11-03T12:00:00Z,RH_PT1H_AVG,82.0
2020-11-03T12:00:00Z,WS_PT1H_AVG,4.2
2020-11-03T12:00:00Z,WS_PT1H_MAX,5.2
2020-11-03T12:00:00Z,WS_PT1H_MIN,3.4
2020-11-03T12:00:00Z,WD_PT1H_AVG,235.0
2020-11-03T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T12:00:00Z,PA_PT1H_AVG,1001.9
2020-11-03T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T13:00:00Z,TA_PT1H_AVG,9.5
2020-11-03T13:00:00Z,TA_PT1H_MAX,9.6
2020-11-03T13:00:00Z,TA_PT1H_MIN,9.3
2020-11-03T13:00:00Z,RH_PT1H_AVG,80.0
2020-11-03T13:00:00Z,WS_PT1H_AVG,4.8
2020-11-03T13:00:00Z,WS_PT1H_MAX,5.5
2020-11-03T13:00:00Z,WS_PT1H_MIN,3.4
2020-11-03T13:00:00Z,WD_PT1H_AVG,239.0
2020-11-03T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T13:00:00Z,PA_PT1H_AVG,1002.8
2020-11-03T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T14:00:00Z,TA_PT1H_AVG,9.2
2020-11-03T14:00:00Z,TA_PT1H_MAX,9.4
2020-11-03T14:00:00Z,TA_PT1H_MIN,9.0
2020-11-03T14:00:00Z,RH_PT1H_AVG,82.0
2020-11-03T14:00:00Z,WS_PT1H_AVG,3.9
2020-11-03T14:00:00Z,WS_PT1H_MAX,4.4
2020-11-03T14:00:00Z,WS_PT1H_MIN,3.2
2020-11-03T14:00:00Z,WD_PT1H_AVG,232.0
2020-11-03T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T14:00:00Z,PA_PT1H_AVG,1003.7
2020-11-03T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T15:00:00Z,TA_PT1H_AVG,9.0
2020-11-03T15:00:00Z,TA_PT1H_MAX,9.1
2020-11-03T15:00:00Z,TA_PT1H_MIN,8.9
2020-11-03T15:00:00Z,RH_PT1H_AVG,82.0
2020-11-03T15:00:00Z,WS_PT1H_AVG,3.3
2020-11-03T15:00:00Z,WS_PT1H_MAX,3.9
2020-11-03T15:00:00Z,WS_PT1H_MIN,2.8
2020-11-03T15:00:00Z,WD_PT1H_AVG,226.0
2020-11-03T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T15:00:00Z,PA_PT1H_AVG,1004.6
2020-11-03T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T16:00:00Z,TA_PT1H_AVG,8.7
2020-11-03T16:00:00Z,TA_PT1H_MAX,8.9
2020-11-03T16:00:00Z,TA_PT1H_MIN,8.4
2020-11-03T16:00:00Z,RH_PT1H_AVG,83.0
2020-11-03T16:00:00Z,WS_PT1H_AVG,3.2
2020-11-03T16:00:00Z,WS_PT1H_MAX,4.1
2020-11-03T16:00:00Z,WS_PT1H_MIN,2.4
2020-11-03T16:00:00Z,WD_PT1H_AVG,221.0
2020-11-03T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T16:00:00Z,PA_PT1H_AVG,1005.5
2020-11-03T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T17:00:00Z,TA_PT1H_AVG,8.2
2020-11-03T17:00:00Z,TA_PT1H_MAX,8.5
2020-11-03T17:00:00Z,TA_PT1H_MIN,8.1
2020-11-03T17:00:00Z,RH_PT1H_AVG,85.0
2020-11-03T17:00:00Z,WS_PT1H_AVG,3.5
2020-11-03T17:00:00Z,WS_PT1H_MAX,4.2
2020-11-03T17:00:00Z,WS_PT1H_MIN,3.1
2020-11-03T17:00:00Z,WD_PT1H_AVG,230.0
2020-11-03T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T17:00:00Z,PA_PT1H_AVG,1006.4
2020-11-03T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T18:00:00Z,TA_PT1H_AVG,7.6
2020-11-03T18:00:00Z,TA_PT1H_MAX,8.1
2020-11-03T18:00:00Z,TA_PT1H_MIN,7.3
2020-11-03T18:00:00Z,RH_PT1H_AVG,91.0
2020-11-03T18:00:00Z,WS_PT1H_AVG,3.5
2020-11-03T18:00:00Z,WS_PT1H_MAX,4.2
2020-11-03T18:00:00Z,WS_PT1H_MIN,3.1
2020-11-03T18:00:00Z,WD_PT1H_AVG,212.0
2020-11-03T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T18:00:00Z,PA_PT1H_AVG,1007.2
2020-11-03T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T19:00:00Z,TA_PT1H_AVG,7.5
2020-11-03T19:00:00Z,TA_PT1H_MAX,7.7
2020-11-03T19:00:00Z,TA_PT1H_MIN,7.3
2020-11-03T19:00:00Z,RH_PT1H_AVG,87.0
2020-11-03T19:00:00Z,WS_PT1H_AVG,4.3
2020-11-03T19:00:00Z,WS_PT1H_MAX,5.2
2020-11-03T19:00:00Z,WS_PT1H_MIN,2.5
2020-11-03T19:00:00Z,WD_PT1H_AVG,227.0
2020-11-03T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T19:00:00Z,PA_PT1H_AVG,1007.9
2020-11-03T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T20:00:00Z,TA_PT1H_AVG,7.2
2020-11-03T20:00:00Z,TA_PT1H_MAX,7.4
2020-11-03T20:00:00Z,TA_PT1H_MIN,7.0
2020-11-03T20:00:00Z,RH_PT1H_AVG,89.0
2020-11-03T20:00:00Z,WS_PT1H_AVG,2.9
2020-11-03T20:00:00Z,WS_PT1H_MAX,4.3
2020-11-03T20:00:00Z,WS_PT1H_MIN,1.9
2020-11-03T20:00:00Z,WD_PT1H_AVG,208.0
2020-11-03T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T20:00:00Z,PA_PT1H_AVG,1008.9
2020-11-03T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T21:00:00Z,TA_PT1H_AVG,7.1
2020-11-03T21:00:00Z,TA_PT1H_MAX,7.3
2020-11-03T21:00:00Z,TA_PT1H_MIN,6.9
2020-11-03T21:00:00Z,RH_PT1H_AVG,88.0
2020-11-03T21:00:00Z,WS_PT1H_AVG,2.7
2020-11-03T21:00:00Z,WS_PT1H_MAX,3.6
2020-11-03T21:00:00Z,WS_PT1H_MIN,2.5
2020-11-03T21:00:00Z,WD_PT1H_AVG,214.0
2020-11-03T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T21:00:00Z,PA_PT1H_AVG,1009.5
2020-11-03T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T22:00:00Z,TA_PT1H_AVG,7.0
2020-11-03T22:00:00Z,TA_PT1H_MAX,7.2
2020-11-03T22:00:00Z,TA_PT1H_MIN,6.7
2020-11-03T22:00:00Z,RH_PT1H_AVG,86.0
2020-11-03T22:00:00Z,WS_PT1H_AVG,2.6
2020-11-03T22:00:00Z,WS_PT1H_MAX,3.0
2020-11-03T22:00:00Z,WS_PT1H_MIN,2.3
2020-11-03T22:00:00Z,WD_PT1H_AVG,228.0
2020-11-03T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T22:00:00Z,PA_PT1H_AVG,1010.4
2020-11-03T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-03T23:00:00Z,TA_PT1H_AVG,6.8
2020-11-03T23:00:00Z,TA_PT1H_MAX,7.2
2020-11-03T23:00:00Z,TA_PT1H_MIN,6.1
2020-11-03T23:00:00Z,RH_PT1H_AVG,88.0
2020-11-03T23:00:00Z,WS_PT1H_AVG,2.5
2020-11-03T23:00:00Z,WS_PT1H_MAX,3.3
2020-11-03T23:00:00Z,WS_PT1H_MIN,1.8
2020-11-03T23:00:00Z,WD_PT1H_AVG,216.0
2020-11-03T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-03T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-03T23:00:00Z,PA_PT1H_AVG,1011.0
2020-11-03T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-04T00:00:00Z,TA_PT1H_AVG,5.7
2020-11-04T00:00:00Z,TA_PT1H_MAX,6.2
2020-11-04T00:00:00Z,TA_PT1H_MIN,4.9
2020-11-04T00:00:00Z,RH_PT1H_AVG,91.0
2020-11-04T00:00:00Z,WS_PT1H_AVG,1.8
2020-11-04T00:00:00Z,WS_PT1H_MAX,2.2
2020-11-04T00:00:00Z,WS_PT1H_MIN,1.4
2020-11-04T00:00:00Z,WD_PT1H_AVG,201.0
2020-11-04T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-04T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-04T00:00:00Z,PA_PT1H_AVG,1012.0
2020-11-04T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-04T01:00:00Z,TA_PT1H_AVG,4.7
2020-11-04T01:00:00Z,TA_PT1H_MAX,5.2
2020-11-04T01:00:00Z,TA_PT1H_MIN,4.2
2020-11-04T01:00:00Z,RH_PT1H_AVG,94.0
2020-11-04T01:00:00Z,WS_PT1H_AVG,2.0
2020-11-04T01:00:00Z,WS_PT1H_MAX,2.5
2020-11-04T01:00:00Z,WS_PT1H_MIN,1.5
2020-11-04T01:00:00Z,WD_PT1H_AVG,192.0
2020-11-04T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-04T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-04T01:00:00Z,PA_PT1H_AVG,1012.7
2020-11-04T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-04T02:00:00Z,TA_PT1H_AVG,4.1
